gene_id	gene_name	TaxaID	correlation	abs_correlation	p_value	fdr	comparison_name	base_treatment	comparison_treatment
vtg5	vtg5	Rubrivivax	0.10213577748902336	0.10213577748902336	0.7454235681446537	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
vtg7	vtg7	Rubrivivax	0.10213577748902336	0.10213577748902336	0.7454235681446537	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
elmo2	elmo2	Pirellula	0.1017072888662536	0.1017072888662536	0.7464656164836714	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC103910189	LOC103910189	Aquihabitans	0.10151592973368524	0.10151592973368524	0.7469310912236402	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC108180198	LOC108180198	Dinghuibacter	-0.10151592973368524	0.10151592973368524	0.7469310912236402	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
abcg2c	abcg2c	Agitococcus	0.10151592973368524	0.10151592973368524	0.7469310912236402	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ftr11	ftr11	Rhizobium	-0.10151592973368524	0.10151592973368524	0.7469310912236402	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ftr35	ftr35	Rhizobium	-0.10151592973368524	0.10151592973368524	0.7469310912236402	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
irf3	irf3	Ensifer	-0.10151592973368524	0.10151592973368524	0.7469310912236402	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
nots	nots	Ensifer	0.10151592973368524	0.10151592973368524	0.7469310912236402	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
pld4	pld4	Dinghuibacter	0.10151592973368524	0.10151592973368524	0.7469310912236402	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
polr3k	polr3k	Elstera	0.10151592973368524	0.10151592973368524	0.7469310912236402	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
si:ch211-194p6.12	si:ch211-194p6.12	Aquihabitans	0.10151592973368524	0.10151592973368524	0.7469310912236402	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
stat1b	stat1b	Dinghuibacter	0.10151592973368524	0.10151592973368524	0.7469310912236402	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
tat	tat	Agitococcus	0.10151592973368524	0.10151592973368524	0.7469310912236402	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
vtg2	vtg2	Ensifer	0.10151592973368524	0.10151592973368524	0.7469310912236402	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC141375138	LOC141375138	Tundrisphaera	-0.10137396037394038	0.10137396037394038	0.7472764689296578	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ifit9	ifit9	Caulobacter	0.10137396037394038	0.10137396037394038	0.7472764689296578	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
zmp:0000000527	zmp:0000000527	Caulobacter	-0.10137396037394038	0.10137396037394038	0.7472764689296578	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ccl35.1	ccl35.1	Sediminibacterium	-0.10096843394079152	0.10096843394079152	0.7482632146969999	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
cpdb	cpdb	Bosea	0.10096843394079152	0.10096843394079152	0.7482632146969999	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
cyp7a1b	cyp7a1b	Rhodococcus	-0.10096843394079152	0.10096843394079152	0.7482632146969999	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
gpam	gpam	Rhodococcus	0.10096843394079152	0.10096843394079152	0.7482632146969999	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
gpam	gpam	Sphaerotilus	-0.10096843394079152	0.10096843394079152	0.7482632146969999	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
igf2bp2b	igf2bp2b	Pseudoxanthomonas	-0.10096843394079152	0.10096843394079152	0.7482632146969999	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
slc43a1a	slc43a1a	Runella	-0.10096843394079152	0.10096843394079152	0.7482632146969999	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
vps33a	vps33a	Pseudoxanthomonas	-0.10096843394079152	0.10096843394079152	0.7482632146969999	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ifit15	ifit15	Bdellovibrio	-0.10077293020427842	0.10077293020427842	0.7487390271438641	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
znf1069	znf1069	Bdellovibrio	0.10077293020427842	0.10077293020427842	0.7487390271438641	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
si:ch211-125e6.14	si:ch211-125e6.14	Elstera	-0.10062263104451852	0.10062263104451852	0.7491048674861143	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC141381605	LOC141381605	Bosea	0.0998510279967611	0.0998510279967611	0.7509836356734494	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC553316	LOC553316	Agromyces	-0.0998510279967611	0.0998510279967611	0.7509836356734494	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ifit9	ifit9	Pseudorhodoplanes	0.0998510279967611	0.0998510279967611	0.7509836356734494	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
mthfr	mthfr	Pseudoduganella	-0.0998510279967611	0.0998510279967611	0.7509836356734494	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
nmur3	nmur3	Pseudorhodoplanes	0.0998510279967611	0.0998510279967611	0.7509836356734494	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
sash1b	sash1b	Agromyces	0.0998510279967611	0.0998510279967611	0.7509836356734494	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
si:ch211-217k17.11	si:ch211-217k17.11	Agromyces	0.0998510279967611	0.0998510279967611	0.7509836356734494	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
sp100.4	sp100.4	Pseudorhodoplanes	-0.0998510279967611	0.0998510279967611	0.7509836356734494	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
vtg7	vtg7	Pseudoduganella	-0.0998510279967611	0.0998510279967611	0.7509836356734494	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
abcg2c	abcg2c	Cloacibacterium	-0.09965990612387023	0.09965990612387023	0.7514491570936472	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ca8	ca8	Acinetobacter	0.09965990612387023	0.09965990612387023	0.7514491570936472	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
dspb	dspb	Flavobacterium	0.09965990612387023	0.09965990612387023	0.7514491570936472	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
elmo2	elmo2	Cloacibacterium	0.09965990612387023	0.09965990612387023	0.7514491570936472	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
mxa	mxa	Flavobacterium	0.09965990612387023	0.09965990612387023	0.7514491570936472	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
stat1b	stat1b	Longivirga	-0.09965990612387023	0.09965990612387023	0.7514491570936472	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
vtg5	vtg5	Flavobacterium	0.09965990612387023	0.09965990612387023	0.7514491570936472	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
zgc:152658	zgc:152658	Flavobacterium	-0.09965990612387023	0.09965990612387023	0.7514491570936472	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC560863	LOC560863	Legionella	0.09859399412855982	0.09859399412855982	0.7540465947212336	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ifi44a1	ifi44a1	Legionella	-0.09859399412855982	0.09859399412855982	0.7540465947212336	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
mxa	mxa	Legionella	0.09859399412855982	0.09859399412855982	0.7540465947212336	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
rcn3	rcn3	Legionella	-0.09859399412855982	0.09859399412855982	0.7540465947212336	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC141381605	LOC141381605	Rhodococcus	0.0982975687610582	0.0982975687610582	0.754769279268616	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ankrd66	ankrd66	Sediminibacterium	0.0982975687610582	0.0982975687610582	0.754769279268616	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
cxcl11.4	cxcl11.4	Roseomonas	0.09807370556736848	0.09807370556736848	0.7553151574157055	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
fam20ca	fam20ca	Crenobacter	-0.09807370556736848	0.09807370556736848	0.7553151574157055	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC570185	LOC570185	Ensifer	-0.09806194790654509	0.09806194790654509	0.7553438302038871	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC101883092	LOC101883092	Tundrisphaera	-0.09790209790209792	0.09790209790209792	0.7557336714832843	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC141379342	LOC141379342	Culicoidibacter	-0.09790209790209792	0.09790209790209792	0.7557336714832843	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC141381089	LOC141381089	Culicoidibacter	0.09790209790209792	0.09790209790209792	0.7557336714832843	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ccl35.1	ccl35.1	Pseudomonas	0.09790209790209792	0.09790209790209792	0.7557336714832843	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
cxcl18b	cxcl18b	Culicoidibacter	0.09790209790209792	0.09790209790209792	0.7557336714832843	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ifit8	ifit8	Crenobacter	-0.09790209790209792	0.09790209790209792	0.7557336714832843	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
irf3	irf3	Gemmobacter	-0.09790209790209792	0.09790209790209792	0.7557336714832843	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ly6m5	ly6m5	Crenobacter	-0.09790209790209792	0.09790209790209792	0.7557336714832843	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
mxa	mxa	Gemmobacter	-0.09790209790209792	0.09790209790209792	0.7557336714832843	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
nefma	nefma	Paenirhodobacter	-0.09790209790209792	0.09790209790209792	0.7557336714832843	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
plaub	plaub	Paenirhodobacter	-0.09790209790209792	0.09790209790209792	0.7557336714832843	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
rergla	rergla	Paenirhodobacter	0.09790209790209792	0.09790209790209792	0.7557336714832843	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
sec61a1b	sec61a1b	Paenirhodobacter	0.09790209790209792	0.09790209790209792	0.7557336714832843	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
si:cabz01069012.2	si:cabz01069012.2	Culicoidibacter	0.09790209790209792	0.09790209790209792	0.7557336714832843	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
si:cabz01069012.2	si:cabz01069012.2	Tundrisphaera	-0.09790209790209792	0.09790209790209792	0.7557336714832843	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
slc46a2	slc46a2	Culicoidibacter	-0.09790209790209792	0.09790209790209792	0.7557336714832843	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
tdp2a	tdp2a	Bosea	-0.09790209790209792	0.09790209790209792	0.7557336714832843	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
vps33a	vps33a	Crenobacter	-0.09790209790209792	0.09790209790209792	0.7557336714832843	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC141379353	LOC141379353	Reyranella	0.09740866924912017	0.09740866924912017	0.7569373179203158	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC141380546	LOC141380546	Pseudoduganella	0.09740866924912017	0.09740866924912017	0.7569373179203158	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC101882795	LOC101882795	Bdellovibrio	-0.09704059945597182	0.09704059945597182	0.7578354399427509	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ftr11	ftr11	Bdellovibrio	-0.09704059945597182	0.09704059945597182	0.7578354399427509	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ncoa7a	ncoa7a	Bdellovibrio	-0.09704059945597182	0.09704059945597182	0.7578354399427509	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ftr07	ftr07	Cloacibacterium	0.09677978856435156	0.09677978856435156	0.7584719801553097	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC101882795	LOC101882795	Rubrivivax	0.09676021025275898	0.09676021025275898	0.7585197680164555	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC560278	LOC560278	Neochlamydia	0.09676021025275898	0.09676021025275898	0.7585197680164555	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC571488	LOC571488	Neochlamydia	0.09676021025275898	0.09676021025275898	0.7585197680164555	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
cd74b	cd74b	Neochlamydia	0.09676021025275898	0.09676021025275898	0.7585197680164555	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
dhx58	dhx58	Neochlamydia	0.09676021025275898	0.09676021025275898	0.7585197680164555	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ifit8	ifit8	Rubrivivax	0.09676021025275898	0.09676021025275898	0.7585197680164555	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ly6m5	ly6m5	Rubrivivax	0.09676021025275898	0.09676021025275898	0.7585197680164555	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
nefma	nefma	Rubrivivax	0.09676021025275898	0.09676021025275898	0.7585197680164555	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
pld4	pld4	Rubrivivax	0.09676021025275898	0.09676021025275898	0.7585197680164555	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
si:ch211-194p6.12	si:ch211-194p6.12	Rubrivivax	0.09676021025275898	0.09676021025275898	0.7585197680164555	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
si:ch211-276k2.1	si:ch211-276k2.1	Rubrivivax	0.09676021025275898	0.09676021025275898	0.7585197680164555	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
zgc:152658	zgc:152658	Rubrivivax	0.09676021025275898	0.09676021025275898	0.7585197680164555	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC141378311	LOC141378311	Elstera	0.09675252985049858	0.09675252985049858	0.7585385149580195	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC141378311	LOC141378311	Ensifer	0.09675252985049858	0.09675252985049858	0.7585385149580195	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC103909395	LOC103909395	Pseudoxanthomonas	0.09638554216867472	0.09638554216867472	0.7594344040462395	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
cpdb	cpdb	Rhodococcus	0.09638554216867472	0.09638554216867472	0.7594344040462395	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
cpdb	cpdb	Sediminibacterium	0.09638554216867472	0.09638554216867472	0.7594344040462395	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
cpdb	cpdb	Sphaerotilus	0.09638554216867472	0.09638554216867472	0.7594344040462395	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ifit8	ifit8	Cloacibacterium	0.09610062376230344	0.09610062376230344	0.7601301024263518	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
mthfr	mthfr	Cloacibacterium	-0.09610062376230344	0.09610062376230344	0.7601301024263518	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
nfia	nfia	Cloacibacterium	0.09610062376230344	0.09610062376230344	0.7601301024263518	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
zgc:194443	zgc:194443	Flavobacterium	-0.09610062376230344	0.09610062376230344	0.7601301024263518	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC100538242	LOC100538242	Dinghuibacter	-0.09595729317764547	0.09595729317764547	0.7604801308974849	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
fam20cl	fam20cl	Cloacibacterium	-0.09595729317764547	0.09595729317764547	0.7604801308974849	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
abcg2c	abcg2c	Agromyces	0.09569056849689606	0.09569056849689606	0.761131592529322	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
adam12b	adam12b	Fuscovulum	0.09569056849689606	0.09569056849689606	0.761131592529322	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
elmo2	elmo2	Fuscovulum	0.09569056849689606	0.09569056849689606	0.761131592529322	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ifi44g	ifi44g	Agromyces	-0.09569056849689606	0.09569056849689606	0.761131592529322	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
polr3k	polr3k	Pseudoduganella	-0.09569056849689606	0.09569056849689606	0.761131592529322	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
zgc:171506	zgc:171506	Agromyces	-0.09569056849689606	0.09569056849689606	0.761131592529322	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
zgc:171506	zgc:171506	Pseudorhodoplanes	-0.09569056849689606	0.09569056849689606	0.761131592529322	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC100538242	LOC100538242	Fuscovulum	0.09529108948283495	0.09529108948283495	0.7621075224850979	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC101885452	LOC101885452	Legionella	0.0949309824593869	0.0949309824593869	0.7629874943187154	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC137487668	LOC137487668	Elstera	0.09490873344461848	0.09490873344461848	0.763041869964876	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ugt5g1	ugt5g1	Roseomonas	-0.09457107322567675	0.09457107322567675	0.763867197924855	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
vim	vim	Roseomonas	-0.09457107322567675	0.09457107322567675	0.763867197924855	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC141380276	LOC141380276	Dinghuibacter	0.09426479189556487	0.09426479189556487	0.7646159909706105	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC560863	LOC560863	Aquihabitans	0.09426479189556487	0.09426479189556487	0.7646159909706105	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ccl35.1	ccl35.1	Rhizobium	-0.09426479189556487	0.09426479189556487	0.7646159909706105	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
dhx58	dhx58	Dinghuibacter	-0.09426479189556487	0.09426479189556487	0.7646159909706105	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
dhx58	dhx58	Ensifer	-0.09426479189556487	0.09426479189556487	0.7646159909706105	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
ftr92	ftr92	Ensifer	-0.09426479189556487	0.09426479189556487	0.7646159909706105	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
il4i1	il4i1	Dinghuibacter	-0.09426479189556487	0.09426479189556487	0.7646159909706105	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
irf3	irf3	Dinghuibacter	0.09426479189556487	0.09426479189556487	0.7646159909706105	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
mthfr	mthfr	Agitococcus	-0.09426479189556487	0.09426479189556487	0.7646159909706105	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
pld4	pld4	Elstera	-0.09426479189556487	0.09426479189556487	0.7646159909706105	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
si:ch211-276k2.1	si:ch211-276k2.1	Dinghuibacter	-0.09426479189556487	0.09426479189556487	0.7646159909706105	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
tat	tat	Ensifer	0.09426479189556487	0.09426479189556487	0.7646159909706105	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
tdp2a	tdp2a	Aquihabitans	-0.09426479189556487	0.09426479189556487	0.7646159909706105	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
tnfa	tnfa	Dinghuibacter	-0.09426479189556487	0.09426479189556487	0.7646159909706105	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
tnfa	tnfa	Ensifer	-0.09426479189556487	0.09426479189556487	0.7646159909706105	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
vtg4	vtg4	Dinghuibacter	0.09426479189556487	0.09426479189556487	0.7646159909706105	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
vtg6	vtg6	Aquihabitans	0.09426479189556487	0.09426479189556487	0.7646159909706105	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
zmp:0000000527	zmp:0000000527	Dinghuibacter	-0.09426479189556487	0.09426479189556487	0.7646159909706105	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC101887118	LOC101887118	Roseomonas	-0.09373998802374084	0.09373998802374084	0.7658993846632336	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC137496184	LOC137496184	Gemmobacter	-0.0935759634220988	0.0935759634220988	0.7663005951422768	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC137496184	LOC137496184	Paenirhodobacter	-0.0935759634220988	0.0935759634220988	0.7663005951422768	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC560278	LOC560278	Caulobacter	-0.0935759634220988	0.0935759634220988	0.7663005951422768	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
lmf2b	lmf2b	Caulobacter	-0.0935759634220988	0.0935759634220988	0.7663005951422768	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
rcn3	rcn3	Caulobacter	0.0935759634220988	0.0935759634220988	0.7663005951422768	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC137496053	LOC137496053	Sphaerotilus	0.09343754316012512	0.09343754316012512	0.7666392106890574	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC141378311	LOC141378311	Rhodococcus	0.09308135487957843	0.09308135487957843	0.7675106929559401	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC137487668	LOC137487668	Runella	-0.09283659271877719	0.09283659271877719	0.768109669868499	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
cpdb	cpdb	Pseudoduganella	-0.09283659271877719	0.09283659271877719	0.768109669868499	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
cpdb	cpdb	Reyranella	-0.09283659271877719	0.09283659271877719	0.768109669868499	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC141378197	LOC141378197	Flavobacterium	-0.09254134140073665	0.09254134140073665	0.7688323322630075	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
LOC141379353	LOC141379353	Tundrisphaera	0.09254134140073665	0.09254134140073665	0.7688323322630075	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
cxcl11.4	cxcl11.4	Acinetobacter	-0.09254134140073665	0.09254134140073665	0.7688323322630075	0.9545882972038673	A- T- P- vs A- T+ P-	A- T- P-	A- T+ P-
