OTU_ID,Mean_abundance,Observed_frequency,Predicted_frequency,Partition,Kingdom,Phylum,Class,Order,Family,Genus,Species
New.0.ReferenceOTU8468,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,
New.0.ReferenceOTU8471,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,,,,,
New.0.ReferenceOTU8618,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,
New.0.ReferenceOTU8697,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.0.ReferenceOTU9762,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,
New.0.ReferenceOTU9925,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
New.1.CleanUp.ReferenceOTU10627,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU11245,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
New.1.CleanUp.ReferenceOTU11366,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU1158,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
New.1.CleanUp.ReferenceOTU13056,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,
New.1.CleanUp.ReferenceOTU13536,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
New.1.CleanUp.ReferenceOTU1402,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU1611,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Exiguobacterales,Exiguobacteraceae,Exiguobacterium,aurantiacum
New.1.CleanUp.ReferenceOTU16116,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,,
New.1.CleanUp.ReferenceOTU17730,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU17744,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU20237,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU21585,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,CK-1C4-19,,,,
New.1.CleanUp.ReferenceOTU22560,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU23442,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,,
New.1.CleanUp.ReferenceOTU24071,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,
New.1.CleanUp.ReferenceOTU25335,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,
New.1.CleanUp.ReferenceOTU26666,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
New.1.CleanUp.ReferenceOTU27170,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU27289,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU29863,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
New.1.CleanUp.ReferenceOTU32673,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,,
New.1.CleanUp.ReferenceOTU33815,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Clostridia,,,,
New.1.CleanUp.ReferenceOTU39164,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,rhizosphaerae
New.1.CleanUp.ReferenceOTU43626,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
New.1.CleanUp.ReferenceOTU43954,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU45776,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,
New.1.CleanUp.ReferenceOTU47178,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,
New.1.CleanUp.ReferenceOTU48155,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus,
New.1.CleanUp.ReferenceOTU49012,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU49555,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU56041,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Plesiomonas,
New.1.CleanUp.ReferenceOTU5824,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU58524,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,OD1,ZB2,,,,
New.1.CleanUp.ReferenceOTU5869,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU60053,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU61584,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU61922,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Candidatus Accumulibacter,
New.1.CleanUp.ReferenceOTU62559,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
New.1.CleanUp.ReferenceOTU63269,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,
New.1.CleanUp.ReferenceOTU64511,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU64637,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,,,,
New.1.CleanUp.ReferenceOTU64684,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
New.1.CleanUp.ReferenceOTU6527,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU65731,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellula,
New.1.CleanUp.ReferenceOTU71493,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,
New.1.CleanUp.ReferenceOTU71893,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
New.1.CleanUp.ReferenceOTU72114,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
New.1.CleanUp.ReferenceOTU73503,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,
New.1.CleanUp.ReferenceOTU76269,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Phormidiaceae,,
New.1.CleanUp.ReferenceOTU78422,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU80996,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,
New.1.CleanUp.ReferenceOTU82723,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,
New.1.CleanUp.ReferenceOTU83883,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU84150,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU9263,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.CleanUp.ReferenceOTU94314,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
New.1.CleanUp.ReferenceOTU96473,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,
New.1.CleanUp.ReferenceOTU9715,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,,
New.1.ReferenceOTU11008,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.ReferenceOTU11407,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,
New.1.ReferenceOTU11603,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
New.1.ReferenceOTU12173,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,
New.1.ReferenceOTU23,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
New.1.ReferenceOTU2383,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,
New.1.ReferenceOTU3059,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,
New.1.ReferenceOTU3115,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,
New.1.ReferenceOTU443,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.ReferenceOTU5239,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,
New.1.ReferenceOTU5418,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.ReferenceOTU6422,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
New.1.ReferenceOTU8701,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Cetobacterium,
New.1.ReferenceOTU8966,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
New.1.ReferenceOTU9938,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,
New.2.CleanUp.ReferenceOTU12084,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,OD1,ABY1,,,,
New.2.CleanUp.ReferenceOTU22755,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus,
New.2.CleanUp.ReferenceOTU5293,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus,
New.2.ReferenceOTU3597,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,,
X1007249,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,C111,,
X1017063,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,,
X10196,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Plesiomonas,
X103047,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,,
X104326,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Acidobacteria,Acidobacteria,Acidobacteriales,Acidobacteriaceae,,
X1062529,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
X107188,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
X108231,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,
X109382,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Ralstonia,
X1105481,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,
X1106117,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Verrucomicrobia,Opitutae,[Cerasicoccales],[Cerasicoccaceae],,
X1107103,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
X1107335,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,
X1109141,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,,
X1110043,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
X1114798,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
X1116490,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,
X1119292,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,,
X1122863,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,
X1124940,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,
X1127702,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leucobacter,
X113368,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
X1136142,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
X1136344,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
X125802,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,WS3,PRR-12,Sediment-1,PRR-10,,
X131482,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,,
X133839,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,,
X133961,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
X137580,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,
X137638,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
X138528,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
X139828,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,
X142448,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,,
X143561,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
X143798,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,
X144344,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
X144697,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Vogesella,
X15047,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Brochothrix,
X15050,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Facklamia,
X151835,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,,,,
X1524896,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
X153998,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
X155988,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,[Chromatiaceae],,
X156127,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
X1564851,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,,
X164822,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,
X164974,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,
X168326,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,sciuri
X168415,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
X170077,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
X170943,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Wohlfahrtiimonas,
X172053,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
X197531,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,
X19760,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,,
X198239,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
X200464,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,
X201726,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
X20264,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia,
X2040235,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
X213308,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Chloroflexi,Thermomicrobia,JG30-KF-CM45,,,
X213764,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,,
X214815,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
X2148435,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Aeromicrobium,
X218434,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
X223271,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,mb2424,,
X224745,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,
X2349334,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
X236878,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,
X237156,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Ochrobactrum,
X239066,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,,
X2420243,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,
X242138,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,
X242819,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,
X247442,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,
X248041,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,
X249525,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,
X256512,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
X2597238,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,
X264176,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,,
X268968,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,
X272208,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dietziaceae,Dietzia,
X278789,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,
X28627,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Marinibacillus,
X287510,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,[Coprobacillaceae],Catenibacterium,
X288528,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,
X289373,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
X294399,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,,
X294670,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,cecorum
X295146,1.57E-05,0.066666667,0.011299971,Neutral,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,
