gene_id	gene_name	TaxaID	correlation	abs_correlation	p_value	fdr
dgat2	dgat2	Culicoidibacter	0.6442953878743976	0.6442953878743976	7.520958506679332e-4	0.010966243536115763
dynll1	dynll1	Plesiomonas	-0.6442953878743976	0.6442953878743976	7.520958506679332e-4	0.010966243536115763
lrwd1	lrwd1	Plesiomonas	-0.6442953878743976	0.6442953878743976	7.520958506679332e-4	0.010966243536115763
luzp2	luzp2	Culicoidibacter	0.6442953878743976	0.6442953878743976	7.520958506679332e-4	0.010966243536115763
ppp1r35	ppp1r35	Culicoidibacter	-0.6442953878743976	0.6442953878743976	7.520958506679332e-4	0.010966243536115763
prdm1b	prdm1b	Culicoidibacter	-0.6442953878743976	0.6442953878743976	7.520958506679332e-4	0.010966243536115763
rfk	rfk	Plesiomonas	-0.6442953878743976	0.6442953878743976	7.520958506679332e-4	0.010966243536115763
rpa3	rpa3	Culicoidibacter	-0.6442953878743976	0.6442953878743976	7.520958506679332e-4	0.010966243536115763
si:dkey-225f5.4	si:dkey-225f5.4	Plesiomonas	-0.6442953878743976	0.6442953878743976	7.520958506679332e-4	0.010966243536115763
srsf7a	srsf7a	Plesiomonas	-0.6442953878743976	0.6442953878743976	7.520958506679332e-4	0.010966243536115763
tes	tes	Culicoidibacter	-0.6442953878743976	0.6442953878743976	7.520958506679332e-4	0.010966243536115763
tfec	tfec	Plesiomonas	-0.6442953878743976	0.6442953878743976	7.520958506679332e-4	0.010966243536115763
u2af2b	u2af2b	Plesiomonas	-0.6442953878743976	0.6442953878743976	7.520958506679332e-4	0.010966243536115763
utp20	utp20	Plesiomonas	-0.6442953878743976	0.6442953878743976	7.520958506679332e-4	0.010966243536115763
wdr1	wdr1	Plesiomonas	-0.6442953878743976	0.6442953878743976	7.520958506679332e-4	0.010966243536115763
acp6	acp6	Paenirhodobacter	-0.6441995365829244	0.6441995365829244	7.544382181461362e-4	0.010979995372138987
eif2b1	eif2b1	Paenirhodobacter	-0.6441995365829244	0.6441995365829244	7.544382181461362e-4	0.010979995372138987
fbxo22	fbxo22	Paenirhodobacter	-0.6441995365829244	0.6441995365829244	7.544382181461362e-4	0.010979995372138987
gadd45gip1	gadd45gip1	Paenirhodobacter	-0.6441995365829244	0.6441995365829244	7.544382181461362e-4	0.010979995372138987
grsf1	grsf1	Paenirhodobacter	-0.6441995365829244	0.6441995365829244	7.544382181461362e-4	0.010979995372138987
mfsd9	mfsd9	Paenirhodobacter	-0.6441995365829244	0.6441995365829244	7.544382181461362e-4	0.010979995372138987
mnat1	mnat1	Paenirhodobacter	-0.6441995365829244	0.6441995365829244	7.544382181461362e-4	0.010979995372138987
mtf2	mtf2	Paenirhodobacter	-0.6441995365829244	0.6441995365829244	7.544382181461362e-4	0.010979995372138987
nemp1	nemp1	Paenirhodobacter	-0.6441995365829244	0.6441995365829244	7.544382181461362e-4	0.010979995372138987
plrg1	plrg1	Aurantisolimonas	-0.6441995365829244	0.6441995365829244	7.544382181461362e-4	0.010979995372138987
smc1al	smc1al	Aurantisolimonas	-0.6441995365829244	0.6441995365829244	7.544382181461362e-4	0.010979995372138987
mhc1zfa	mhc1zfa	Vogesella	0.643959031748389	0.643959031748389	7.603421232964536e-4	0.011056599012942482
mrpl1	mrpl1	Vogesella	0.643959031748389	0.643959031748389	7.603421232964536e-4	0.011056599012942482
pfdn2	pfdn2	Vogesella	0.643959031748389	0.643959031748389	7.603421232964536e-4	0.011056599012942482
sarnp	sarnp	Vogesella	0.643959031748389	0.643959031748389	7.603421232964536e-4	0.011056599012942482
snrpg	snrpg	Vogesella	0.643959031748389	0.643959031748389	7.603421232964536e-4	0.011056599012942482
chordc1b	chordc1b	Cloacibacterium	-0.6438835701480712	0.6438835701480712	7.622024041080699e-4	0.01107618675424318
clspn	clspn	Cloacibacterium	-0.6438835701480712	0.6438835701480712	7.622024041080699e-4	0.01107618675424318
phldb1a	phldb1a	Cloacibacterium	-0.6438835701480712	0.6438835701480712	7.622024041080699e-4	0.01107618675424318
tp53i3	tp53i3	Cloacibacterium	0.6438835701480712	0.6438835701480712	7.622024041080699e-4	0.01107618675424318
ankrd28b	ankrd28b	Tundrisphaera	-0.6437527641633004	0.6437527641633004	7.654359480471218e-4	0.011110083336048345
clic1	clic1	Tundrisphaera	-0.6437527641633004	0.6437527641633004	7.654359480471218e-4	0.011110083336048345
col12a1b	col12a1b	Tundrisphaera	-0.6437527641633004	0.6437527641633004	7.654359480471218e-4	0.011110083336048345
lars2	lars2	Tundrisphaera	-0.6437527641633004	0.6437527641633004	7.654359480471218e-4	0.011110083336048345
psmc5	psmc5	Tundrisphaera	-0.6437527641633004	0.6437527641633004	7.654359480471218e-4	0.011110083336048345
tapbpl	tapbpl	Tundrisphaera	-0.6437527641633004	0.6437527641633004	7.654359480471218e-4	0.011110083336048345
tubb5	tubb5	Tundrisphaera	-0.6437527641633004	0.6437527641633004	7.654359480471218e-4	0.011110083336048345
LOC795715	LOC795715	Gemmobacter	-0.6435613873159528	0.6435613873159528	7.701872352789962e-4	0.011154663080880483
actl6a	actl6a	Gemmobacter	-0.6435613873159528	0.6435613873159528	7.701872352789962e-4	0.011154663080880483
dhx16	dhx16	Gemmobacter	-0.6435613873159528	0.6435613873159528	7.701872352789962e-4	0.011154663080880483
dot1l	dot1l	Gemmobacter	-0.6435613873159528	0.6435613873159528	7.701872352789962e-4	0.011154663080880483
hmga1a	hmga1a	Gemmobacter	-0.6435613873159528	0.6435613873159528	7.701872352789962e-4	0.011154663080880483
mis18bp1	mis18bp1	Gemmobacter	-0.6435613873159528	0.6435613873159528	7.701872352789962e-4	0.011154663080880483
nfe2l3	nfe2l3	Gemmobacter	-0.6435613873159528	0.6435613873159528	7.701872352789962e-4	0.011154663080880483
ptp4a1	ptp4a1	Gemmobacter	-0.6435613873159528	0.6435613873159528	7.701872352789962e-4	0.011154663080880483
rpa1	rpa1	Gemmobacter	-0.6435613873159528	0.6435613873159528	7.701872352789962e-4	0.011154663080880483
sgo1	sgo1	Gemmobacter	-0.6435613873159528	0.6435613873159528	7.701872352789962e-4	0.011154663080880483
tpm3	tpm3	Gemmobacter	-0.6435613873159528	0.6435613873159528	7.701872352789962e-4	0.011154663080880483
tyms	tyms	Gemmobacter	-0.6435613873159528	0.6435613873159528	7.701872352789962e-4	0.011154663080880483
yeats4	yeats4	Gemmobacter	-0.6435613873159528	0.6435613873159528	7.701872352789962e-4	0.011154663080880483
si:ch211-209n20.1	si:ch211-209n20.1	Vogesella	0.643506471193828	0.643506471193828	7.71555121878098e-4	0.011172599658680681
LOC137489135	LOC137489135	Paenirhodobacter	-0.6434542722750001	0.6434542722750001	7.728571871037371e-4	0.01118957724481843
adssl	adssl	Chitinilyticum	-0.6432628632143425	0.6432628632143425	7.776472985150384e-4	0.01124007655065633
cenpn	cenpn	Culicoidibacter	-0.6432628632143425	0.6432628632143425	7.776472985150384e-4	0.01124007655065633
ect2	ect2	Plesiomonas	-0.6432628632143425	0.6432628632143425	7.776472985150384e-4	0.01124007655065633
ppp1r18	ppp1r18	Culicoidibacter	-0.6432628632143425	0.6432628632143425	7.776472985150384e-4	0.01124007655065633
sco2	sco2	Plesiomonas	-0.6432628632143425	0.6432628632143425	7.776472985150384e-4	0.01124007655065633
si:dkey-243i1.1	si:dkey-243i1.1	Culicoidibacter	-0.6432628632143425	0.6432628632143425	7.776472985150384e-4	0.01124007655065633
si:dkey-286h2.3	si:dkey-286h2.3	Chitinilyticum	0.6432628632143425	0.6432628632143425	7.776472985150384e-4	0.01124007655065633
trub1	trub1	Culicoidibacter	-0.6432628632143425	0.6432628632143425	7.776472985150384e-4	0.01124007655065633
vbp1	vbp1	Culicoidibacter	-0.6432628632143425	0.6432628632143425	7.776472985150384e-4	0.01124007655065633
zgc:171506	zgc:171506	Culicoidibacter	-0.6432628632143425	0.6432628632143425	7.776472985150384e-4	0.01124007655065633
LOC101882926	LOC101882926	Paenirhodobacter	-0.6431621782309389	0.6431621782309389	7.801768216550986e-4	0.011265320018140925
LOC137495467	LOC137495467	Paenirhodobacter	-0.6431621782309389	0.6431621782309389	7.801768216550986e-4	0.011265320018140925
dr1	dr1	Paenirhodobacter	-0.6431621782309389	0.6431621782309389	7.801768216550986e-4	0.011265320018140925
gins2	gins2	Paenirhodobacter	-0.6431621782309389	0.6431621782309389	7.801768216550986e-4	0.011265320018140925
ndor1	ndor1	Paenirhodobacter	-0.6431621782309389	0.6431621782309389	7.801768216550986e-4	0.011265320018140925
pold1	pold1	Aurantisolimonas	-0.6431621782309389	0.6431621782309389	7.801768216550986e-4	0.011265320018140925
LOC100535415	LOC100535415	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
coa3b	coa3b	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
csnk2a1	csnk2a1	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
fubp1	fubp1	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
hdhd2	hdhd2	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
hnrnpul1l	hnrnpul1l	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
irs2a	irs2a	Paucibacter	0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
isy1	isy1	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
lyz	lyz	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
mcm2	mcm2	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
mcm7	mcm7	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
moxd1	moxd1	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
mrps34	mrps34	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
parvg	parvg	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
phax	phax	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
ppie	ppie	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
rpusd2	rpusd2	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
rrm2b	rrm2b	Pseudomonas	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
sec24b	sec24b	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
si:dkey-92i17.2	si:dkey-92i17.2	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
srm	srm	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
tardbpa	tardbpa	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
tfap4	tfap4	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
topbp1	topbp1	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
zgc:194312	zgc:194312	Paucibacter	-0.6429308565531476	0.6429308565531476	7.860141082995931e-4	0.011302340798652768
chtopa	chtopa	Vogesella	0.6428785635743144	0.6428785635743144	7.873386828654017e-4	0.011311965340588983
hmgn1a	hmgn1a	Vogesella	0.6428785635743144	0.6428785635743144	7.873386828654017e-4	0.011311965340588983
mrm1	mrm1	Vogesella	0.6428785635743144	0.6428785635743144	7.873386828654017e-4	0.011311965340588983
seta	seta	Vogesella	0.6428785635743144	0.6428785635743144	7.873386828654017e-4	0.011311965340588983
zgc:152670	zgc:152670	Vogesella	0.6428785635743144	0.6428785635743144	7.873386828654017e-4	0.011311965340588983
LOC137487211	LOC137487211	Tundrisphaera	-0.6427094047400211	0.6427094047400211	7.916360910233955e-4	0.011356695320101126
ap1b1	ap1b1	Tundrisphaera	-0.6427094047400211	0.6427094047400211	7.916360910233955e-4	0.011356695320101126
coa3b	coa3b	Tundrisphaera	-0.6427094047400211	0.6427094047400211	7.916360910233955e-4	0.011356695320101126
hcfc1a	hcfc1a	Tundrisphaera	-0.6427094047400211	0.6427094047400211	7.916360910233955e-4	0.011356695320101126
plaa	plaa	Tundrisphaera	-0.6427094047400211	0.6427094047400211	7.916360910233955e-4	0.011356695320101126
psmc4	psmc4	Tundrisphaera	-0.6427094047400211	0.6427094047400211	7.916360910233955e-4	0.011356695320101126
spc24	spc24	Tundrisphaera	-0.6427094047400211	0.6427094047400211	7.916360910233955e-4	0.011356695320101126
tardbpa	tardbpa	Tundrisphaera	-0.6427094047400211	0.6427094047400211	7.916360910233955e-4	0.011356695320101126
trip13	trip13	Tundrisphaera	-0.6427094047400211	0.6427094047400211	7.916360910233955e-4	0.011356695320101126
LOC137490993	LOC137490993	Chitinilyticum	-0.6425619834710744	0.6425619834710744	7.953970480267802e-4	0.011408753371323304
cdca7a	cdca7a	Gemmobacter	-0.6425267227061201	0.6425267227061201	7.962987911540598e-4	0.011412205770152298
hmgn2	hmgn2	Gemmobacter	-0.6425267227061201	0.6425267227061201	7.962987911540598e-4	0.011412205770152298
mcm2	mcm2	Gemmobacter	-0.6425267227061201	0.6425267227061201	7.962987911540598e-4	0.011412205770152298
mybl2b	mybl2b	Gemmobacter	-0.6425267227061201	0.6425267227061201	7.962987911540598e-4	0.011412205770152298
nup107	nup107	Gemmobacter	-0.6425267227061201	0.6425267227061201	7.962987911540598e-4	0.011412205770152298
bbc3	bbc3	Chitinilyticum	0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
cyp1a	cyp1a	Plesiomonas	0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
dnajc15	dnajc15	Plesiomonas	-0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
fam78ab	fam78ab	Plesiomonas	-0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
gbp1	gbp1	Plesiomonas	-0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
gnao1a	gnao1a	Plesiomonas	-0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
grsf1	grsf1	Plesiomonas	-0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
hcfc1a	hcfc1a	Plesiomonas	-0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
laptm5	laptm5	Plesiomonas	-0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
lsm11	lsm11	Plesiomonas	-0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
mapk13	mapk13	Plesiomonas	-0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
ms4a17a.11	ms4a17a.11	Culicoidibacter	-0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
mus81	mus81	Culicoidibacter	-0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
qtrt1	qtrt1	Culicoidibacter	-0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
si:ch211-108p6.4	si:ch211-108p6.4	Plesiomonas	-0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
si:ch211-71m22.1	si:ch211-71m22.1	Plesiomonas	-0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
si:dkeyp-20g2.1	si:dkeyp-20g2.1	Culicoidibacter	-0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
tob1b	tob1b	Culicoidibacter	0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
txnb	txnb	Plesiomonas	-0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
yeats4	yeats4	Culicoidibacter	-0.64223033855428735	0.64223033855428735	8.039118153013725e-4	0.011483181198907691
mapk13	mapk13	Paenirhodobacter	-0.6421248198789536	0.6421248198789536	8.06636668700289e-4	0.011510674591757357
mcm7	mcm7	Paenirhodobacter	-0.6421248198789536	0.6421248198789536	8.06636668700289e-4	0.011510674591757357
mrpl57	mrpl57	Aurantisolimonas	-0.6421248198789536	0.6421248198789536	8.06636668700289e-4	0.011510674591757357
tubb2b	tubb2b	Aurantisolimonas	-0.6421248198789536	0.6421248198789536	8.06636668700289e-4	0.011510674591757357
zgc:114119	zgc:114119	Paenirhodobacter	-0.6421248198789536	0.6421248198789536	8.06636668700289e-4	0.011510674591757357
zgc:152816	zgc:152816	Paenirhodobacter	-0.6421248198789536	0.6421248198789536	8.06636668700289e-4	0.011510674591757357
LOC100150003	LOC100150003	Polymorphobacter	0.6420731793369371	0.6420731793369371	8.079729809380432e-4	0.011524028377658781
LOC110437770	LOC110437770	Polymorphobacter	0.6420731793369371	0.6420731793369371	8.079729809380432e-4	0.011524028377658781
mpzl3	mpzl3	Polymorphobacter	-0.6420731793369371	0.6420731793369371	8.079729809380432e-4	0.011524028377658781
cldnd1b	cldnd1b	Vogesella	0.6417980954002399	0.6417980954002399	8.151222204937358e-4	0.011612565596764941
nampt2	nampt2	Vogesella	0.6417980954002399	0.6417980954002399	8.151222204937358e-4	0.011612565596764941
ppm1g	ppm1g	Vogesella	0.6417980954002399	0.6417980954002399	8.151222204937358e-4	0.011612565596764941
rif1	rif1	Vogesella	0.6417980954002399	0.6417980954002399	8.151222204937358e-4	0.011612565596764941
rrp9	rrp9	Vogesella	0.6417980954002399	0.6417980954002399	8.151222204937358e-4	0.011612565596764941
sco2	sco2	Vogesella	0.6417980954002399	0.6417980954002399	8.151222204937358e-4	0.011612565596764941
slc6a9	slc6a9	Vogesella	0.6417980954002399	0.6417980954002399	8.151222204937358e-4	0.011612565596764941
itga10	itga10	Polymorphobacter	0.6416870134123144	0.6416870134123144	8.180239264392597e-4	0.011646344079746726
arf6a	arf6a	Tundrisphaera	-0.6416660453167419	0.6416660453167419	8.185726147409422e-4	0.011646344079746726
cdk2	cdk2	Tundrisphaera	-0.6416660453167419	0.6416660453167419	8.185726147409422e-4	0.011646344079746726
focad	focad	Tundrisphaera	-0.6416660453167419	0.6416660453167419	8.185726147409422e-4	0.011646344079746726
odc1	odc1	Tundrisphaera	-0.6416660453167419	0.6416660453167419	8.185726147409422e-4	0.011646344079746726
psmb1	psmb1	Tundrisphaera	-0.6416660453167419	0.6416660453167419	8.185726147409422e-4	0.011646344079746726
psmd3	psmd3	Tundrisphaera	-0.6416660453167419	0.6416660453167419	8.185726147409422e-4	0.011646344079746726
rif1	rif1	Tundrisphaera	-0.6416660453167419	0.6416660453167419	8.185726147409422e-4	0.011646344079746726
ifng1r	ifng1r	Vogesella	0.6415890040470279	0.6415890040470279	8.205912223560041e-4	0.011673140033379683
gsk3ab	gsk3ab	Gemmobacter	-0.6414920580962873	0.6414920580962873	8.231372019291694e-4	0.011699716801140124
haspin	haspin	Gemmobacter	-0.6414920580962873	0.6414920580962873	8.231372019291694e-4	0.011699716801140124
kif20bb	kif20bb	Gemmobacter	-0.6414920580962873	0.6414920580962873	8.231372019291694e-4	0.011699716801140124
parp1	parp1	Gemmobacter	-0.6414920580962873	0.6414920580962873	8.231372019291694e-4	0.011699716801140124
pola2	pola2	Gemmobacter	-0.6414920580962873	0.6414920580962873	8.231372019291694e-4	0.011699716801140124
LOC100006250	LOC100006250	Cloacibacterium	-0.6412714664152189	0.6412714664152189	8.28954649312097e-4	0.011765559411147567
dtl	dtl	Cloacibacterium	-0.6412714664152189	0.6412714664152189	8.28954649312097e-4	0.011765559411147567
recql4	recql4	Cloacibacterium	-0.6412714664152189	0.6412714664152189	8.28954649312097e-4	0.011765559411147567
stmn1a	stmn1a	Cloacibacterium	-0.6412714664152189	0.6412714664152189	8.28954649312097e-4	0.011765559411147567
timm9	timm9	Cloacibacterium	-0.6412714664152189	0.6412714664152189	8.28954649312097e-4	0.011765559411147567
usp39	usp39	Cloacibacterium	-0.6412714664152189	0.6412714664152189	8.28954649312097e-4	0.011765559411147567
